,name,year,latitude,longitude,city,region,zipCode,cuisine,price,url,stars
0,Kilian Stuba,2019,47.34858,10.17114,Kleinwalsertal,Austria,87568,Creative,$$$$$,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba,1
1,Pfefferschiff,2019,47.83787,13.07917,Hallwang,Austria,5300,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff,1
2,Esszimmer,2019,47.80685,13.034089999999999,Salzburg,Austria,5020,Creative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer,1
3,Carpe Diem,2019,47.80001,13.04006,Salzburg,Austria,5020,Market cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,1
4,Edvard,2019,48.216503,16.36852,Wien,Austria,1010,Modern cuisine,$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,1
5,Das Loft,2019,48.212720000000004,16.37931,Wien,Austria,1020,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft,1
6,Pramerl & the Wolf,2019,48.20945,16.37174,Wien,Austria,1090,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf,1
7,Walter Bauer,2019,48.20923,16.376720000000002,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,1
8,SHIKI,2019,48.204066999999995,16.37098,Wien,Austria,1010,Japanese,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki,1
9,Tian,2019,48.20513,16.37456,Wien,Austria,1010,Vegetarian,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian,1
10,aend,2019,48.18957,16.34115,Wien,Austria,1010,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,1
11,Le Ciel by Toni Mörwald,2019,48.202090000000005,16.371560000000002,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald,1
12,Chez TJ,2019,37.39468,-122.08044,South San Francisco,California,94041,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,1
13,Protégé,2019,37.427853000000006,-122.14362,South San Francisco,California,94301,Contemporary,$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege,1
14,Madera,2019,37.42014,-122.21151,San Francisco,California,94025,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera,1
15,The Village Pub,2019,37.42897,-122.25178000000001,San Francisco,California,94062,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub,1
16,Plumed Horse,2019,37.256479999999996,-122.03537,South San Francisco,California,95070,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse,1
17,Wakuriya,2019,37.52114,-122.3366,San Francisco,California,94402,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,1
18,Sushi Yoshizumi,2019,37.565075,-122.3211,San Francisco,California,94401,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi,1
19,Rasa,2019,37.577521999999995,-122.34598500000001,San Francisco,California,94010,Indian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa,1
20,Maum,2019,37.726690000000005,-122.41421499999998,South San Francisco,California,94101,Korean,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum,1
21,Al's Place,2019,37.748924,-122.42013,San Francisco,California,94110,Californian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,1
22,Aster,2019,37.755054,-122.423134,San Francisco,California,94110,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,1
23,Omakase,2019,37.77077,-122.40298,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase,1
24,Commonwealth,2019,37.761395,-122.41946000000002,San Francisco,California,94110,Contemporary,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,1
25,Luce,2019,37.781940000000006,-122.40498000000001,San Francisco,California,94103,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce,1
26,Birdsong,2019,37.779495000000004,-122.41048,San Francisco,California,94101,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,1
27,In Situ,2019,37.785633000000004,-122.40113000000001,San Francisco,California,94103,International,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ,1
28,Mourad,2019,37.78695,-122.39986999999999,San Francisco,California,94105,Moroccan,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad,1
29,Hashiri,2019,37.783062,-122.40754,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri,1
30,Angler,2019,37.793167,-122.39213000000001,San Francisco,California,94101,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,1
31,Rich Table,2019,37.774914,-122.42271000000001,San Francisco,California,94102,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table,1
32,Kin Khao,2019,37.785267,-122.40951000000001,San Francisco,California,94102,Thai,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao,1
33,Michael Mina,2019,37.793490000000006,-122.399574,San Francisco,California,94102,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina,1
34,Sons & Daughters,2019,37.79037,-122.40916999999999,San Francisco,California,94108,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters,1
35,Mister Jiu's,2019,37.79371,-122.406654,San Francisco,California,94108,Chinese,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius,1
36,Nico,2019,37.795803,-122.40333000000001,San Francisco,California,94101,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico,1
37,jū-ni,2019,37.776720000000005,-122.43886,San Francisco,California,94117,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,1
38,Keiko à Nob Hill,2019,37.793106,-122.41445,San Francisco,California,94109,Fusion,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill,1
39,The Progress,2019,37.78371,-122.43281999999999,San Francisco,California,94115,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress,1
40,State Bird Provisions,2019,37.783737,-122.43283000000001,San Francisco,California,94115,American,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions,1
41,Octavia,2019,37.787857,-122.42708999999999,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia,1
42,SPQR,2019,37.78732,-122.43375,San Francisco,California,94115,Italian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr,1
43,Lord Stanley,2019,37.79592,-122.42208000000001,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley,1
44,Kinjo,2019,37.79699,-122.422005,San Francisco,California,94109,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo,1
45,Sorrel,2019,37.788334000000006,-122.44613999999999,San Francisco,California,94101,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel,1
46,Gary Danko,2019,37.80599,-122.42066000000001,San Francisco,California,94109,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko,1
47,Bar Crenn,2019,37.798435,-122.43581,San Francisco,California,94101,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,1
48,Spruce,2019,37.78772,-122.45263999999999,San Francisco,California,94118,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce,1
49,Wako,2019,37.783035,-122.461525,San Francisco,California,94118,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,1
50,Madcap,2019,37.974712,-122.56168000000001,San Francisco,California,94960,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap,1
51,Aubergine,2019,36.55406,-121.924355,Monterey,California,93921,Contemporary,$$$$,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,1
52,Kenzo,2019,38.299240000000005,-122.28928,San Francisco,California,94559,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo,1
53,La Toque,2019,38.303509999999996,-122.28348999999999,San Francisco,California,94573,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque,1
54,Bouchon,2019,38.40258,-122.3619,San Francisco,California,94599,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,1
55,Auberge du Soleil,2019,38.49199,-122.40534,San Francisco,California,94573,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,1
56,Farmhouse Inn & Restaurant,2019,38.490390000000005,-122.8835,San Francisco,California,95436,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant,1
57,The Kitchen,2019,38.58894,-121.41423999999999,Sacramento,California,95825,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371,1
58,Madrona Manor,2019,38.604279999999996,-122.88646999999999,San Francisco,California,95448,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor,1
59,Harbor House,2019,39.135876,-123.719444,San Francisco,California,,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house,1
60,Shin Sushi,2019,34.15784,-118.49415,Los Angeles,California,91436,Japanese,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi,1
61,Rustic Canyon,2019,34.024952,-118.49118,Los Angeles,California,90401,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon,1
62,Dialogue,2019,34.01679,-118.49748000000001,Los Angeles,California,90401,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue,1
63,Kato,2019,34.041683,-118.46091499999999,Los Angeles,California,90025,Asian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato,1
64,CUT,2019,34.067036,-118.40102399999999,Los Angeles,California,90212,Steakhouse,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418,1
65,Nozawa Bar,2019,34.0683,-118.39849,Los Angeles,California,90210,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar,1
66,Shunji,2019,34.028496000000004,-118.45195,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji,1
67,Maude,2019,34.064346,-118.39903999999999,Los Angeles,California,90212,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude,1
68,Mori Sushi,2019,34.033398,-118.44228999999999,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,1
69,Trois Mec,2019,34.084255,-118.33851000000001,Los Angeles,California,90028,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,1
70,Osteria Mozza,2019,34.083420000000004,-118.338974,Los Angeles,California,90028,Italian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza,1
71,Kali,2019,34.083443,-118.32455,Los Angeles,California,90028,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali,1
72,Le Comptoir,2019,34.06354,-118.30057,Los Angeles,California,90020,Californian,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir,1
73,Q Sushi,2019,34.046883,-118.255844,Los Angeles,California,90017,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi,1
74,Shibumi,2019,34.044154999999996,-118.256134,Los Angeles,California,90014,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644,1
75,Hayato,2019,34.03311,-118.24265,Los Angeles,California,90001,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato,1
76,Bistro Na's,2019,34.104411999999996,-118.07158999999999,Los Angeles,California,91780,Chinese,$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s,1
77,Orsa & Winston,2019,33.92145,-118.275406,Los Angeles,California,90013,Fusion,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston,1
78,Taco María,2019,33.69475,-117.92496499999999,Costa Mesa,California,92626,Mexican,$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria,1
79,Hana re,2019,33.67759,-117.88656599999999,Costa Mesa,California,92626,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re,1
80,Addison,2019,32.939903,-117.20013,San Diego,California,92130,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,1
81,Parachute,2019,41.944829999999996,-87.70638000000001,Chicago,Chicago,60618,Fusion,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute,1
82,Goosefoot,2019,41.96856,-87.69596,Chicago,Chicago,60625,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot,1
83,Elizabeth,2019,41.969555,-87.68873599999999,Chicago,Chicago,60625,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth,1
84,EL Ideas,2019,41.863,-87.68686,Chicago,Chicago,60618,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas,1
85,Band of Bohemia,2019,41.967308,-87.67477,Chicago,Chicago,60640,Gastropub,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia,1
86,Schwa,2019,41.908879999999996,-87.66792,Chicago,Chicago,60662,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa,1
87,Temporis,2019,41.898907,-87.66725,Chicago,Chicago,,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis,1
88,Entente,2019,41.93721,-87.6652,Chicago,Chicago,60657,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente,1
89,Elske,2019,41.884426,-87.66071,Chicago,Chicago,60607,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske,1
90,Dusek's (Board & Beer),2019,41.857853000000006,-87.65756999999999,Chicago,Chicago,60608,Gastropub,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer,1
91,Roister,2019,41.886658000000004,-87.65187,Chicago,Chicago,60607,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister,1
92,Boka,2019,41.91363,-87.64806,Chicago,Chicago,60614,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka,1
93,Blackbird,2019,41.88423,-87.64356,Chicago,Chicago,60661,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird,1
94,Sepia,2019,41.88394,-87.64246999999999,Chicago,Chicago,60661,American,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia,1
95,North Pond,2019,41.9296,-87.63762,Chicago,Chicago,60614,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond,1
96,Everest,2019,41.87597,-87.63212,Chicago,Chicago,60605,French,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest,1
97,Topolobampo,2019,41.89047,-87.63085,Chicago,Chicago,60654,Mexican,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo,1
98,Spiaggia,2019,41.90062,-87.62456999999999,Chicago,Chicago,60611,Italian,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia,1
99,Monte,2019,45.08279,13.631167999999999,Rovinj,Croatia,52210,Creative,$$$$$,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte,1
100,Draga di Lovrana,2019,45.275867,14.251401000000001,Lovran,Croatia,51415,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana,1
101,Noel,2019,45.811054,15.988204999999999,Zagreb,Croatia,10000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel,1
102,Pelegrini,2019,43.73603,15.888902999999999,Šibenik,Croatia,22000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini,1
103,360º,2019,42.641563,18.111523000000002,Dubrovnik,Croatia,20000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,1
104,Field,2019,50.0919,14.42193,Praha,Czech Republic,110 00,Modern cuisine,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/field,1
105,La Degustation Bohême Bourgeoise,2019,50.09115,14.42511,Praha,Czech Republic,110 00,Modern cuisine,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise,1
106,Gastromé,2019,56.157880000000006,10.20937,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome,1
107,Domestic,2019,56.158930000000005,10.212132,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic,1
108,Substans,2019,56.15415,10.20372,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans,1
109,Frederikshøj,2019,56.12497,10.208638,Aarhus,Denmark,8000,Creative,$$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj,1
110,Me‚Mu,2019,55.70901,9.53302,Vejle,Denmark,7100,Modern cuisine,$$$,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu,1
111,Ti Trin Ned,2019,55.566590000000005,9.752689,Fredericia,Denmark,7000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned,1
112,Slotskøkkenet,2019,55.771236,11.390805,Hørve,Denmark,4534,Creative,$$$$,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet,1
113,Søllerød Kro,2019,55.81325,12.49548,København,Denmark,2840,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro,1
114,Jordnær,2019,55.748226,12.541014,København,Denmark,2820,Danish,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer,1
115,Relæ,2019,55.693233,12.543222,København,Denmark,2200 N,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae,1
116,Kiin Kiin,2019,55.691880000000005,12.55754,København,Denmark,2200 N,Thai,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin,1
117,formel B,2019,55.67031,12.537980000000001,København,Denmark,1800 C,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b,1
118,Kokkeriet,2019,55.68768000000001,12.58492,København,Denmark,1306 K,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet,1
119,Clou,2019,55.68342,12.58497,København,Denmark,2100 K,Modern cuisine,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou,1
120,Marchal,2019,55.68034,12.58508,København,Denmark,1050 K,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal,1
121,Kong Hans Kælder,2019,55.6787,12.584003,København,Denmark,1070 K,Classic French,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder,1
122,Stud!o at The Standard,2019,55.67799,12.59191,København,Denmark,1058 K,Creative,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard,1
123,108,2019,55.67785,12.598083500000001,København,Denmark,1401 K,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108,1
124,Era Ora,2019,55.673004000000006,12.591292,København,Denmark,1414 K,Italian,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora,1
125,Alouette,2019,55.66265,12.57634,København,Denmark,2300 S,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette,1
126,Frederiksminde,2019,55.12416999999999,12.04623,Præstø,Denmark,4720,Creative,$$$,https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde,1
127,Kadeau Bornholm,2019,55.004569999999994,14.969216000000001,Pedersker,Denmark,3720,Creative,$$$$,https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm,1
128,Ask,2019,60.17236,24.95648,Helsingfors / Helsinki,Finland,00170,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask,1
129,Grön,2019,60.16446,24.93308,Helsingfors / Helsinki,Finland,00180,Finnish,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron,1
130,Demo,2019,60.164806000000006,24.941635,Helsingfors / Helsinki,Finland,00120,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo,1
131,Olo,2019,60.16616,24.947704,Helsingfors / Helsinki,Finland,00170,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo,1
132,Palace,2019,60.16556,24.952560000000002,Helsingfors / Helsinki,Finland,00130,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace,1
133,Ora,2019,60.157578,24.942947,Helsingfors / Helsinki,Finland,00150,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora,1
134,Botrini's,2019,38.023179999999996,23.793770000000002,Athína,Greece,152 33,Mediterranean,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s,1
135,Varoulko Seaside,2019,37.937378,23.658576999999998,Athína,Greece,185 33,Seafood,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside,1
136,Hytra,2019,37.95818,23.71895,Athína,Greece,11745,Modern cuisine,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra,1
137,Loaf On,2019,22.379858,114.27188000000001,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on,1
138,Lei Garden (Kwun Tong),2019,22.312672,114.22482,Hong Kong,Hong Kong,,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong,1
139,Tim Ho Wan (Sham Shui Po),2019,22.32805,114.16665,Hong Kong,Hong Kong,,Dim Sum,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po,1
140,Lei Garden (Mong Kok),2019,22.320219,114.17133000000001,Hong Kong,Hong Kong,,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok,1
141,Ming Court,2019,22.318314,114.16933,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court,1
142,Yat Tung Heen (Jordan),2019,22.308014,114.17147,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan,1
143,Fu Ho (Tsim Sha Tsui),2019,22.3022,114.17193999999999,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui,1
144,Shang Palace,2019,22.297325,114.177155,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace,1
145,IM Teppanyaki & Wine,2019,22.280807,114.19211000000001,Hong Kong,Hong Kong,,Teppanyaki,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine,1
146,Ah Yat Harbour View (Tsim Sha Tsui),2019,22.296984,114.17197,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui,1
147,Rech,2019,22.293434,114.174034,Hong Kong,Hong Kong,,Seafood,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech,1
148,Spring Moon,2019,22.294943,114.17182,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon,1
149,Imperial Treasure Fine Chinese Cuisine,2019,22.296177,114.170006,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine,1
150,Sushi Tokami,2019,22.296112,114.16916,Hong Kong,Hong Kong,,Sushi,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami,1
151,Tosca,2019,22.30357,114.16006999999999,Hong Kong,Hong Kong,,Italian,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519,1
152,Épure,2019,22.29583,114.169304,,Hong Kong,,French,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure,1
153,Yee Tung Heen,2019,22.282295,114.18413500000001,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen,1
154,Yè Shanghai (Tsim Sha Tsui),2019,22.295143,114.16823600000001,Hong Kong,Hong Kong,,Shanghainese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui,1
155,Ho Hung Kee,2019,22.280058,114.18364,Hong Kong,Hong Kong,,Noodles and congee,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee,1
156,Jardin de Jade (Wan Chai),2019,22.28025,114.17716000000001,Hong Kong,Hong Kong,,Shanghainese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai,1
157,Zhejiang Heen,2019,22.2787,114.17763000000001,Hong Kong,Hong Kong,,Shanghainese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen,1
158,Takumi by Daisuke Mori,2019,22.276512,114.17718,Hong Kong,Hong Kong,,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori,1
159,Kam's Roast Goose,2019,22.277693,114.175385,Hong Kong,Hong Kong,,Cantonese Roast Meats,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose,1
160,Pang's Kitchen,2019,22.26921,114.18451999999999,Hong Kong,Hong Kong,,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen,1
